label	MedL	K_str	K_idx	RCor_score	RCor_text_fragment	KImp_score	KImp_text_fragment	keywords	MedL_id	bk_location
1	精神分裂症患者Hcy、血脂水平与认知功能的相关性分析.目的 了解精神分裂症患者同型半胱氨酸(Hcy)、血脂水平,并分析患者Hcy、血脂水平与认知功能的相关性.方法 选取我院2016年9月至2018年9月收治的102例精神分裂症患者为研究对象,并对所有患者的临床资料进行回顾性分析,其中存在认知功能障碍者80例(认知功能障碍组),无认知功能障碍者22例(无认知功能障碍组).选取同时期于我院进行健康体检的志愿者30例作为健康对照组.检测并比较精神分裂症患者及健康对照组受检者的血清Hcy、总胆固醇(TC)、甘油三酯(TG)、低密度脂蛋白胆固醇(LDL-C)及高密度脂蛋白胆固醇(HDL-C)水平.采用Pearson相关分析分析精神分裂症患者血清Hcy、血脂水平与MoCA评分的相关性.结论 高Hcy水平及血脂代谢紊乱会对精神分裂症患者的认知功能造成影响,临床应对患者的Hcy及血脂水平进行监测,以积极预防和控制精神分裂症认知障碍.	精神分裂,临床症状,认知障碍	815,9903,9431	3	结论 高Hcy水平及血脂代谢紊乱会对精神分裂症患者的认知功能造成影响,临床应对患者的Hcy及血脂水平进行监测,以积极预防和控制精神分裂症认知障碍	2	精神分裂症患者Hcy、血脂水平与认知功能的相关性分析.目的 了解精神分裂症患者同型半胱氨酸(Hcy)、血脂水平,并分析患者Hcy、血脂水平与认知功能的相关性.精神分裂症%认知障碍%同型半胱氨酸%血脂%MoCA评分.	精神分裂症%认知障碍%同型半胱氨酸%血脂%MoCA评分	49237148	48292
1	循证护理模式在成人支气管哮喘患者中的作用研究.目的:观察成人支气管哮喘患者中应用循证护理模式的临床价值.方法选取72例成人支气管哮喘患者随机分为普通组(33例,普通护理模式)与循证组(39例,普通组+循证护理模式).比较两组症状消失时间、住院时间,健康知识掌握情况,复发情况.结果循证组喘息消失时间、咳嗽消失时间、胸闷消失时间、住院时间远短于普通组(P<0.05),健康知识掌握评分远高于普通组(P<0.05);循证组复发率远低于普通组(P<0.05).结论成人支气管哮喘患者中应用循证护理模式可加快患者恢复速度、增加健康知识、减少复发.	哮喘,发病部位,支气管	1235,9858,49	3	循证护理模式在成人支气管哮喘患者中的作用研究	2	循证护理模式在成人支气管哮喘患者中的作用研究.目的:观察成人支气管哮喘患者中应用循证护理模式的临床价值.循证护理模式%支气管哮喘%复发.	循证护理模式%支气管哮喘%复发	48130309	15756
1	经尿道膀胱肿瘤电切术联合吡柔比星膀胱灌注治疗浅表性膀胱癌的临床效果观察.目的:探究浅表性膀胱癌在使用经尿道膀胱肿瘤电切术+吡柔比星膀胱灌注治疗后的效果.方法:研究对象为2016年1月～2017年12月收入的14例浅表性膀胱癌病人,给予经尿道膀胱肿瘤电切术+吡柔比星膀胱灌注治疗,探讨实施不同治疗对复发率、手术相关指标及生活质量的影响.结果:患者留置导尿管时间为(3.25±0.36)d,住院时间为(5.12±0.58)d,经1年随访后,仅有1例复发,其复发率为7.14％,在日常生活能力量表(ADL)评分上治疗后显著比治疗前较低(P<0.05),在生活质量评分(QOL)评分上显著比治疗前高(P<0.05).结论:将经尿道膀胱肿瘤电切术+吡柔比星膀胱灌注治疗应用于浅表性膀胱癌患者时,能显著降低患者复发率,减少留置导尿管时间及住院时间,提升生活质量,此方法值得应用与推广.	吡柔比星,适应症,膀胱癌	4687,9871,6567	3	经尿道膀胱肿瘤电切术联合吡柔比星膀胱灌注治疗浅表性膀胱癌的临床效果观察	2	经尿道膀胱肿瘤电切术联合吡柔比星膀胱灌注治疗浅表性膀胱癌的临床效果观察.目的:探究浅表性膀胱癌在使用经尿道膀胱肿瘤电切术+吡柔比星膀胱灌注治疗后的效果.浅表性膀胱癌%经尿道膀胱肿瘤电切术%吡柔比星膀胱灌注%治疗效果.	浅表性膀胱癌%经尿道膀胱肿瘤电切术%吡柔比星膀胱灌注%治疗效果	50232959	40448
1	呼吸内科住院患者肺部真菌感染的临床治疗与观察.目的:研究呼吸内科住院患者肺部真菌感染采取临床治疗后的作用效果.方法:拣选我院2018年4月—2019年4月60例符合肺部真菌感染的呼吸内科住院患者,根据治疗性质随机分为两组,对照组30例(伊曲康唑),研究组30例(氟康唑),对比两种药物治疗下的疗效以及肺部真菌感染的疾病特征.结果:研究组治疗有效率为90.0％,高于对照组63.3％,P<0.05.研究组不良反应概率(6.7％)低于对照组(33.3％),差异显著,P<0.05.研究组的各项感染因素与对照组无明显差异,P>0.05.结论:所有肺部真菌感染的患者感染因素存在较大的相似性,但氟康唑治疗后的临床疗效相对显著,临床可推广.	肺部真菌感染,所属科室,内科	4817,9853,5163	3	方法:拣选我院2018年4月—2019年4月60例符合肺部真菌感染的呼吸内科住院患者,根据治疗性质随机分为两组,对照组30例(伊曲康唑),研究组30例(氟康唑),对比两种药物治疗下的疗效以及肺部真菌感染的疾病特征	2	呼吸内科住院患者肺部真菌感染的临床治疗与观察.目的:研究呼吸内科住院患者肺部真菌感染采取临床治疗后的作用效果.肺部真菌感染%临床疗效%感染因素%不良反应%伊曲康唑%氟康唑.	肺部真菌感染%临床疗效%感染因素%不良反应%伊曲康唑%氟康唑	49657132	32727
1	肝硬化并上消化道出血临床诊治分析.目的:探讨肝硬化并上消化道出血的临床诊治方法.方法:择取2015年11月至2018年11月在我院诊疗的100例肝硬化并上消化道出血患者作为此次研究的一般对象,并通过随机的方式将入选对象均分为观察组及对照组,各50例,两组均进行CT、肝功能以及胃镜等检查,对照组采用凝血酶口服、奥曲肽注射及营养支持治疗,观察组在此基础上采用气囊压迫止血、观察血尿素氮以及用药联合治疗.对两组临床疗效、不良反应发生情况进行对比.结果:观察组的总体有效率及不良反应发生率均优于对照组,两组有显性差异,有统计学意义,P<0.05.结论:对肝硬化并上消化道出血患者实施有效的临床诊断基础上,采取药物治疗、气囊压迫止血等方法联合治疗能够提升临床疗效,减少不良反应的出现,值得推广.	凝血酶,适应证,消化道出血	5047,9881,2352	3	方法:择取2015年11月至2018年11月在我院诊疗的100例肝硬化并上消化道出血患者作为此次研究的一般对象,并通过随机的方式将入选对象均分为观察组及对照组,各50例,两组均进行CT、肝功能以及胃镜等检查,对照组采用凝血酶口服、奥曲肽注射及营养支持治疗,观察组在此基础上采用气囊压迫止血、观察血尿素氮以及用药联合治疗	2	肝硬化并上消化道出血临床诊治分析.目的:探讨肝硬化并上消化道出血的临床诊治肝硬化并上消化道出血%凝血酶%奥曲肽%气囊压迫止血.	肝硬化并上消化道出血%凝血酶%奥曲肽%气囊压迫止血	48956502	24409
1	胫骨高位截骨联合关节镜下清理术治疗膝关节内侧单间室骨性关节炎的短期疗效观察.目的 研究胫骨高位截骨联合关节镜下清理术治疗膝关节骨性关节炎的短期临床疗效.方法 选取2018年3月～2018年10月在我院采用联合手术治疗早期膝关节骨性关节炎并膝内翻畸形的患者12例(共12膝)作为研究对象,随访时间2～3个月,进行回顾性分析,对患者术前与术后1月、2月的股胫角(FTA)、胫骨近端内侧角(MPTA)、膝关节内侧间隙、VAS评分和HSS评分对比分析,对术后并发症发生情况进行记录分析.结论 胫骨高位截骨联合关节镜下清理术对于早期膝关节骨性关节炎并膝内翻畸形的患者短期疗效较好,值得临床推广.	膝内翻,相关疾病,膝关节骨性关节炎	4354,9855,3499	3	方法 选取2018年3月～2018年10月在我院采用联合手术治疗早期膝关节骨性关节炎并膝内翻畸形的患者12例(共12膝)作为研究对象,随访时间2～3个月,进行回顾性分析,对患者术前与术后1月、2月的股胫角(FTA)、胫骨近端内侧角(MPTA)、膝关节内侧间隙、VAS评分和HSS评分对比分析,对术后并发症发生情况进行记录分析	2	胫骨高位截骨联合关节镜下清理术治疗膝关节内侧单间室骨性关节炎的短期疗效观察.目的 研究胫骨高位截骨联合关节镜下清理术治疗膝关节骨性关节炎的短期临床疗效.膝关节骨性关节炎%关节镜下清理术°%胫骨高位截骨%膝内翻畸形.	膝关节骨性关节炎%关节镜下清理术°%胫骨高位截骨%膝内翻畸形	48196068	11983
1	盐酸氨基葡萄糖对早期股骨头缺血性坏死患者疼痛的缓解效果分析.目的 分析盐酸氨基葡萄糖缓解早期股骨头缺血性坏死患者疼痛的效果.方法 随机将我院收治的早期股骨头缺血性坏死患者63例实施分成处理,给予常规组31例患者实施常规康复治疗,给予治疗组32例患者实施康复治疗+盐酸氨基葡萄糖治疗,对比两组的治疗效果差异.结果 两组早期股骨头缺血性坏死患者治疗后的疼痛评分、膝关节功能评分、生活能力评分、疼痛缓解率存在显著差异(P＜0.05),有统计学意义.结论 针对早期股骨头缺血性坏死患者实施盐酸氨基葡萄糖治疗的疼痛缓解效果明显,减轻患者痛苦,提高患者生活质量.	缺血性坏死,发病部位,股骨头	8384,9858,3468	3	盐酸氨基葡萄糖对早期股骨头缺血性坏死患者疼痛的缓解效果分析	2	盐酸氨基葡萄糖对早期股骨头缺血性坏死患者疼痛的缓解效果分析.目的 分析盐酸氨基葡萄糖缓解早期股骨头缺血性坏死患者疼痛的效果.盐酸氨基葡萄糖%早期%股骨头缺血性坏死%疼痛缓解.	盐酸氨基葡萄糖%早期%股骨头缺血性坏死%疼痛缓解	48505752	41021
1	中性粒细胞CD64联合降钙素原对慢加急性肝衰竭合并细菌感染患者的诊断及预后评估价值.目的 探讨中性粒细胞CD64(neutrophil CD64,nCD64)联合降钙素原(procalcitonin,PCT)对乙型肝炎病毒(hepatitis B virus,HBV)相关慢加急性肝衰竭(acute-on-chronic liver failure,ACLF)合并细菌感染的早期诊断及预后评估价值.方法 选取2016年1月至2018年12月福建医科大学孟超肝胆医院住院的135例HBV相关ACLF患者,包括感染组94例及非感染组41例,根据感染组患者预后分为好转组及恶化组.流式细胞术及免疫化学发光法分别检测nCD64、PCT水平,采用受试者工作曲线(receiver opera-tor characteristic curve,ROC曲线)分析它们对ACLF合并细菌感染的诊断及预后评估价值.结论 nCD64及PCT可作为HBV相关ACLF患者合并细菌感染的早期诊断及评估患者预后的参考指标,且两者联合效果更佳.	乙型肝炎,并发症,感染	7949,9852,2019	3	目的 探讨中性粒细胞CD64(neutrophil CD64,nCD64)联合降钙素原(procalcitonin,PCT)对乙型肝炎病毒(hepatitis B virus,HBV)相关慢加急性肝衰竭(acute-on-chronic liver failure,ACLF)合并细菌感染的早期诊断及预后评估价值	2	中性粒细胞CD64联合降钙素原对慢加急性肝衰竭合并细菌感染患者的诊断及预后评估价值.目的 探讨中性粒细胞CD64(neutrophil CD64,nCD64)联合降钙素原(procalcitonin,PCT)对乙型肝炎病毒(hepatitis B virus,HBV)相关慢加急性肝衰竭(acute-on-chronic liver failure,ACLF)合并细菌感染的早期诊断及预后评估价值.中性粒细胞CD64%降钙素原%慢加急性肝衰竭%细菌感染%运用价值.	中性粒细胞CD64%降钙素原%慢加急性肝衰竭%细菌感染%运用价值	50149643	5024
1	阿昔洛韦氯化钠注射液(Ⅱ)联合应用呼吸机对EICU病毒性脑炎患者神经系统保护的疗效观察.目的:观察应用阿昔洛韦氯化钠注射液(Ⅱ)联合应用呼吸机在EICU治疗病毒性脑炎患者神经系统保护的临床疗效.方法:采用随机对照法将63例病毒性脑炎患者分为阿昔洛韦氯化钠注射液(Ⅱ)与呼吸机联合应用治疗组和单用呼吸机治疗对照组,疗程2周.2周后测定血氧饱和度 、脑脊液数值 、颅脑MRI、脑电图并判断疗效.结果:治疗组治愈率 、显效率及总有效率明显高于对照组(P均<0.01).结论:阿昔洛韦氯化钠注射液(Ⅱ)对病毒性脑炎患者神经系统保护作用疗效显著.	阿昔洛韦,适应证,脑炎	3932,9881,4970	3	阿昔洛韦氯化钠注射液(Ⅱ)联合应用呼吸机对EICU病毒性脑炎患者神经系统保护的疗效观察	2	阿昔洛韦氯化钠注射液(Ⅱ)联合应用呼吸机对EICU病毒性脑炎患者神经系统保护的疗效观察.目的:观察应用阿昔洛韦氯化钠注射液(Ⅱ)联合应用呼吸机在EICU治疗病毒性脑炎患者神经系统保护的临床疗效.阿昔洛韦氯化钠注射液(Ⅱ)%呼吸机%病毒性脑炎%神经系统保护.	阿昔洛韦氯化钠注射液(Ⅱ)%呼吸机%病毒性脑炎%神经系统保护	49182519	13333
1	口服药物联合布地奈德及异丙托溴铵雾化吸入治疗毛细支气管炎患儿的疗效观察.目的 探讨口服利巴韦林颗粒、泼尼松、氨溴特罗口服液联合布地奈德及异丙托溴铵雾化吸入治疗毛细支气管炎患儿的临床疗效.方法 125例毛细支气管炎患儿,随机分成观察组(68例)和对照组(57例).对照组患儿采用常规治疗,观察组患儿采用口服利巴韦林颗粒、泼尼松、氨溴特罗口服液联合布地奈德及异丙托溴铵雾化吸入治疗,比较两组患儿咳嗽缓解时间、喘息缓解或消失时间、喘鸣音及啰音消失时间、治疗时间、经济支出及临床疗效..结果观察组患儿治疗总有效率显著高于对照组,差异有统计学意义(P<0.05)结论 口服利巴韦林颗粒、泼尼松、氨溴特罗口服液联合布地奈德及异丙托溴铵雾化吸入治疗毛细支气管炎患儿的临床疗效显著,可明显缩短临床症状改善时间,值得临床应用.	利巴韦林,适应证,支气管炎	9325,9881,4457	3	目的 探讨口服利巴韦林颗粒、泼尼松、氨溴特罗口服液联合布地奈德及异丙托溴铵雾化吸入治疗毛细支气管炎患儿的临床疗效	2	口服药物联合布地奈德及异丙托溴铵雾化吸入治疗毛细支气管炎患儿的疗效观察.目的 探讨口服利巴韦林颗粒、泼尼松、氨溴特罗口服液联合布地奈德及异丙托溴铵雾化吸入治疗毛细支气管炎患儿的临床疗效.布地奈德%异丙托溴铵%毛细支气管炎%口服药物%临床疗效.	布地奈德%异丙托溴铵%毛细支气管炎%口服药物%临床疗效	49972993	13417
1	音乐疗法联合经颅磁刺激护理对控制焦虑症状与优化睡眠质量的应用价值.目的 探讨音乐疗法联合经颅磁刺激护理对控制焦虑症状与优化睡眠质量的应用价值.方法选取该院收治的焦虑症失眠患者308例,按照就诊时间顺序分为观察组与对照组.对照组患者实施常规失眠护理,观察组患者在此基础上采用音乐疗法联合经颅磁刺激护理.对比两组患者的焦虑症状及睡眠质量测试结果变化.结果 两组患者干预前SAS与HAMA评分无明显差异,干预后观察组患者的SAS与HAMA评分均优于对照组患者,差异均有统计学意义(均P<0.05) .干预前两组患者各项睡眠项目测试结果无明显差异,干预后观察组患者各项睡眠测试评分与睡眠质量总均优于对照组患者,差异均有统计学意义(均P<0.05) .结论 使用音乐疗法联合经颅磁刺激护理可优化焦虑症患者的焦虑症状与睡眠质量.	焦虑,类型,症状	981,9863,5617	3	音乐疗法联合经颅磁刺激护理对控制焦虑症状与优化睡眠质量的应用价值	2	音乐疗法联合经颅磁刺激护理对控制焦虑症状与优化睡眠质量的应用价值.目的 探讨音乐疗法联合经颅磁刺激护理对控制焦虑症状与优化睡眠质量的应用价值.音乐疗法%经颅磁刺激护理%焦虑症%睡眠质量.	音乐疗法%经颅磁刺激护理%焦虑症%睡眠质量	49432560	22023
